modeldate,state,pct_estimate
10/14/2020,Pennsylvania,40.105920000000005
8/30/2020,North Carolina,40.10595
10/24/2020,Kansas,40.10603
10/15/2020,Pennsylvania,40.10685
9/8/2020,Colorado,40.10693
8/8/2020,Colorado,40.10705
8/7/2020,Colorado,40.10705
10/21/2020,Wisconsin,40.10723
8/29/2020,Missouri,40.108129999999996
8/15/2020,Delaware,40.1086
8/14/2020,Delaware,40.10864
10/25/2020,West Virginia,40.108740000000004
10/26/2020,West Virginia,40.108740000000004
8/11/2020,Colorado,40.10901
9/5/2020,Colorado,40.10915
9/4/2020,Colorado,40.10955
8/30/2020,Alabama,40.10987
8/28/2020,Georgia,40.11009
8/13/2020,Delaware,40.11061
8/30/2020,Pennsylvania,40.110859999999995
9/2/2020,Colorado,40.11135
8/29/2020,North Dakota,40.112109999999994
9/6/2020,Colorado,40.11465
10/25/2020,South Carolina,40.11797
10/26/2020,South Carolina,40.11799
8/16/2020,Colorado,40.11833
10/26/2020,Georgia,40.118759999999995
9/7/2020,Colorado,40.11909
8/3/2020,Colorado,40.12008
10/16/2020,Pennsylvania,40.12014
8/5/2020,Colorado,40.12077
10/21/2020,Nevada,40.12106
8/19/2020,Colorado,40.12259
8/30/2020,Montana,40.12332
8/23/2020,Delaware,40.1237
9/1/2020,Colorado,40.12423
10/19/2020,Michigan,40.124829999999996
9/3/2020,Colorado,40.12583
10/20/2020,Wisconsin,40.12923
9/11/2020,Kansas,40.129259999999995
8/2/2020,Colorado,40.1294
7/31/2020,Colorado,40.13024
8/1/2020,Colorado,40.13024
8/29/2020,Wisconsin,40.13074
8/29/2020,North Carolina,40.13094
8/26/2020,Georgia,40.131159999999994
8/27/2020,Georgia,40.13123
8/29/2020,Alabama,40.13428
8/20/2020,Colorado,40.13454
8/28/2020,Michigan,40.13535
8/28/2020,Minnesota,40.13572
8/29/2020,Pennsylvania,40.13732
8/18/2020,Colorado,40.13949
8/17/2020,Colorado,40.1402
3/9/2020,Delaware,40.14078
9/14/2020,Kentucky,40.14547
3/10/2020,Delaware,40.1455
7/29/2020,Colorado,40.14689
7/28/2020,Colorado,40.14758
10/25/2020,Georgia,40.14843
7/30/2020,Colorado,40.14955
8/29/2020,Montana,40.15078
5/3/2020,Delaware,40.15423
10/15/2020,Colorado,40.15456
8/26/2020,Minnesota,40.161
8/27/2020,Minnesota,40.16108
5/4/2020,Delaware,40.16132
9/8/2020,Iowa,40.1632
10/23/2020,Minnesota,40.16343
8/26/2020,Michigan,40.16344
8/27/2020,Michigan,40.16353
10/20/2020,Texas,40.16491
8/4/2020,Delaware,40.16702
8/28/2020,Iowa,40.16744
8/12/2020,Delaware,40.16897
5/12/2020,Delaware,40.17207
8/19/2020,Delaware,40.17394
10/12/2020,Florida,40.173970000000004
5/2/2020,Delaware,40.1747
5/14/2020,Delaware,40.1754
5/9/2020,Delaware,40.175509999999996
9/6/2020,Iowa,40.17622
8/10/2020,Delaware,40.17706
8/20/2020,Delaware,40.17725
5/21/2020,Delaware,40.17743
9/8/2020,Kentucky,40.178259999999995
8/28/2020,Kentucky,40.178340000000006
9/12/2020,Kentucky,40.17859
10/17/2020,Colorado,40.17897
5/22/2020,Delaware,40.18034
10/23/2020,Georgia,40.18055
5/6/2020,Delaware,40.180690000000006
6/1/2020,Delaware,40.18092
8/6/2020,Delaware,40.18145
9/4/2020,Iowa,40.18185
9/22/2020,Kansas,40.18298
9/13/2020,Kentucky,40.18309
9/9/2020,Iowa,40.18338
4/25/2020,Delaware,40.184290000000004
2/27/2020,Delaware,40.184329999999996
8/24/2020,Delaware,40.18439
10/21/2020,New Hampshire,40.184870000000004
9/6/2020,Kentucky,40.18496
8/5/2020,Delaware,40.18501
8/16/2020,Delaware,40.18513
5/13/2020,Delaware,40.185359999999996
5/30/2020,Delaware,40.18603
10/17/2020,Florida,40.18699
8/28/2020,Texas,40.18708
10/21/2020,Michigan,40.187329999999996
5/7/2020,Delaware,40.18786
8/31/2020,Minnesota,40.18788
10/21/2020,North Carolina,40.18829
5/15/2020,Delaware,40.188759999999995
5/5/2020,Delaware,40.18907
9/5/2020,Iowa,40.18915
5/17/2020,Delaware,40.18927
5/26/2020,Delaware,40.18965
8/26/2020,Iowa,40.18972
4/26/2020,Delaware,40.18975
8/27/2020,Iowa,40.189809999999994
6/29/2020,Delaware,40.19004
9/9/2020,Kentucky,40.1903
9/4/2020,Kentucky,40.190670000000004
8/18/2020,Delaware,40.19084
8/17/2020,Delaware,40.19117
5/1/2020,Delaware,40.19155
10/21/2020,Texas,40.19197
6/17/2020,Delaware,40.19256
10/23/2020,Ohio,40.19287
5/16/2020,Delaware,40.19294
9/11/2020,South Carolina,40.19299
9/14/2020,Kansas,40.19373
9/7/2020,Iowa,40.194109999999995
8/9/2020,Delaware,40.19427
6/2/2020,Delaware,40.19437
10/20/2020,New Hampshire,40.194390000000006
9/19/2020,Alaska,40.194590000000005
9/2/2020,Iowa,40.19468
3/11/2020,Delaware,40.19477
8/11/2020,Delaware,40.19489
8/21/2020,Delaware,40.194990000000004
8/3/2020,Delaware,40.195190000000004
6/21/2020,Delaware,40.1958
8/7/2020,Delaware,40.195840000000004
8/8/2020,Delaware,40.195840000000004
10/26/2020,Florida,40.196290000000005
10/25/2020,Florida,40.1963
6/19/2020,Delaware,40.19637
6/15/2020,Delaware,40.19647
6/20/2020,Delaware,40.19648
9/21/2020,Alaska,40.1965
6/16/2020,Delaware,40.1965
6/18/2020,Delaware,40.19655
9/16/2020,Alaska,40.19657
7/20/2020,Delaware,40.19665
6/14/2020,Delaware,40.19673
8/2/2020,Delaware,40.19682
7/12/2020,Delaware,40.19683
6/13/2020,Delaware,40.196909999999995
7/21/2020,Delaware,40.19703
7/26/2020,Delaware,40.19715
7/19/2020,Delaware,40.19722
7/2/2020,Delaware,40.197309999999995
7/5/2020,Delaware,40.19749
7/7/2020,Delaware,40.19762
7/6/2020,Delaware,40.19764
10/20/2020,North Carolina,40.19765
7/4/2020,Delaware,40.19768
7/3/2020,Delaware,40.19768
9/5/2020,Kentucky,40.1978
5/27/2020,Delaware,40.19785
4/28/2020,Delaware,40.19791
7/31/2020,Delaware,40.19792
8/1/2020,Delaware,40.19792
7/10/2020,Delaware,40.198029999999996
7/11/2020,Delaware,40.19805
6/6/2020,Delaware,40.19814
6/5/2020,Delaware,40.19818
6/4/2020,Delaware,40.19818
5/29/2020,Delaware,40.198190000000004
5/31/2020,Delaware,40.198190000000004
5/28/2020,Delaware,40.198190000000004
6/3/2020,Delaware,40.19822
5/24/2020,Delaware,40.19825
5/25/2020,Delaware,40.19825
10/1/2020,Tennessee,40.19854
5/8/2020,Delaware,40.198570000000004
10/13/2020,Pennsylvania,40.198570000000004
3/12/2020,Delaware,40.19866
5/23/2020,Delaware,40.19875
6/11/2020,Delaware,40.19905
4/17/2020,Delaware,40.1993
4/29/2020,Delaware,40.19934
4/30/2020,Delaware,40.19943
3/28/2020,Delaware,40.199459999999995
3/2/2020,Delaware,40.19958
8/26/2020,Kentucky,40.19959
8/27/2020,Kentucky,40.199659999999994
5/18/2020,Delaware,40.199729999999995
6/10/2020,Delaware,40.1998
2/28/2020,Delaware,40.19981
3/1/2020,Delaware,40.19983
2/29/2020,Delaware,40.19983
4/23/2020,Delaware,40.2
3/7/2020,Delaware,40.2
4/22/2020,Delaware,40.2
3/13/2020,Delaware,40.2
3/24/2020,Delaware,40.2
4/21/2020,Delaware,40.2
4/24/2020,Delaware,40.2
4/16/2020,Delaware,40.2
5/10/2020,Delaware,40.2
3/29/2020,Delaware,40.2
5/19/2020,Delaware,40.2
3/8/2020,Delaware,40.2
4/1/2020,Delaware,40.20002
4/2/2020,Delaware,40.20002
5/11/2020,Delaware,40.20002
4/15/2020,Delaware,40.20003
6/12/2020,Delaware,40.20003
3/6/2020,Delaware,40.20003
4/9/2020,Delaware,40.20015
4/8/2020,Delaware,40.200179999999996
4/13/2020,Delaware,40.20019
6/9/2020,Delaware,40.20024
4/12/2020,Delaware,40.20026
3/3/2020,Delaware,40.20027
3/30/2020,Delaware,40.20027
3/5/2020,Delaware,40.20027
5/20/2020,Delaware,40.20028
4/27/2020,Delaware,40.200520000000004
3/14/2020,Delaware,40.200559999999996
3/21/2020,Delaware,40.20094
6/8/2020,Delaware,40.20126
3/4/2020,Delaware,40.20139
7/28/2020,Delaware,40.20189
7/9/2020,Delaware,40.2021
4/6/2020,Delaware,40.20241
6/7/2020,Delaware,40.20245
10/19/2020,Florida,40.20279
8/28/2020,Kansas,40.20292
10/22/2020,Minnesota,40.20343
9/7/2020,Kentucky,40.20353
6/24/2020,Delaware,40.203790000000005
7/14/2020,Delaware,40.20384
8/28/2020,New Mexico,40.20405
7/27/2020,Delaware,40.20407
10/1/2020,Arkansas,40.20493
6/30/2020,Delaware,40.20524
6/25/2020,Delaware,40.20547
3/25/2020,Delaware,40.20547
9/8/2020,Kansas,40.205659999999995
3/22/2020,Delaware,40.20605
7/25/2020,Delaware,40.20683
6/22/2020,Delaware,40.20773
8/26/2020,Texas,40.208040000000004
8/27/2020,Texas,40.20811
3/20/2020,Delaware,40.208259999999996
10/1/2020,Alabama,40.20862
8/31/2020,Michigan,40.208870000000005
8/30/2020,Georgia,40.209340000000005
10/20/2020,Minnesota,40.209379999999996
4/11/2020,Delaware,40.21051
7/29/2020,Delaware,40.2106
7/18/2020,Delaware,40.211240000000004
9/2/2020,Kentucky,40.2117
7/24/2020,Delaware,40.21177
7/8/2020,Delaware,40.2123
10/23/2020,North Carolina,40.2125
4/20/2020,Delaware,40.21266
10/23/2020,Iowa,40.21275
9/15/2020,Kentucky,40.21427
4/19/2020,Delaware,40.21437
7/13/2020,Delaware,40.21464
3/19/2020,Delaware,40.21472
10/21/2020,Ohio,40.21475
7/1/2020,Delaware,40.21526
4/10/2020,Delaware,40.2166
4/4/2020,Delaware,40.21669
10/23/2020,Arizona,40.217490000000005
6/23/2020,Delaware,40.21761
9/10/2020,Kentucky,40.21784
7/30/2020,Delaware,40.21812
9/4/2020,New Mexico,40.21852
7/17/2020,Delaware,40.21869
9/23/2020,Alaska,40.219
7/15/2020,Delaware,40.219120000000004
7/16/2020,Delaware,40.21933
10/20/2020,Arizona,40.21949
9/6/2020,Kansas,40.2196
4/7/2020,Delaware,40.22044
9/18/2020,Alaska,40.220729999999996
9/17/2020,Alaska,40.22081
4/5/2020,Delaware,40.22123
9/12/2020,Kansas,40.22132
10/20/2020,Michigan,40.221470000000004
7/22/2020,Delaware,40.22165
7/23/2020,Delaware,40.22217
9/4/2020,Kansas,40.22381
9/9/2020,Kansas,40.22541
8/26/2020,Kansas,40.225640000000006
8/27/2020,Kansas,40.22572
9/13/2020,Kansas,40.22591
9/5/2020,New Mexico,40.22609
3/16/2020,Delaware,40.226420000000005
4/3/2020,Delaware,40.228770000000004
10/25/2020,Tennessee,40.229929999999996
10/26/2020,Tennessee,40.22994
9/2/2020,New Mexico,40.23041
6/28/2020,Delaware,40.230540000000005
6/27/2020,Delaware,40.230540000000005
8/26/2020,New Mexico,40.23085
8/27/2020,New Mexico,40.230920000000005
9/5/2020,Kansas,40.23104
3/15/2020,Delaware,40.23114
8/31/2020,Iowa,40.23216
8/29/2020,Georgia,40.23472
9/20/2020,Kansas,40.23499
4/14/2020,Delaware,40.235209999999995
8/30/2020,Minnesota,40.23602
6/26/2020,Delaware,40.23603
9/2/2020,Kansas,40.236059999999995
9/24/2020,Alaska,40.2369
10/12/2020,Pennsylvania,40.23692
3/31/2020,Delaware,40.2374
9/3/2020,Iowa,40.23746
8/30/2020,Michigan,40.2383
4/18/2020,Delaware,40.23966
9/7/2020,Kansas,40.23973
10/23/2020,New Hampshire,40.240759999999995
10/21/2020,Arizona,40.24115
9/3/2020,Kentucky,40.24279
3/27/2020,Delaware,40.2435
3/26/2020,Delaware,40.2435
10/11/2020,Pennsylvania,40.24361
10/26/2020,Utah,40.245490000000004
10/25/2020,Utah,40.245490000000004
6/29/2020,Michigan,40.24718
9/1/2020,Kentucky,40.24834
9/14/2020,South Carolina,40.24842
9/15/2020,Kansas,40.24889
3/18/2020,Delaware,40.249790000000004
3/17/2020,Delaware,40.249790000000004
9/1/2020,Iowa,40.24982
8/31/2020,Kentucky,40.25251
9/10/2020,Kansas,40.25481
10/23/2020,Nevada,40.2567
8/31/2020,New Mexico,40.25721
8/31/2020,Texas,40.25748
10/20/2020,Georgia,40.25886
10/22/2020,Nevada,40.25894
10/22/2020,New Hampshire,40.26035
10/21/2020,Alabama,40.26225
8/29/2020,Minnesota,40.262609999999995
6/25/2020,Michigan,40.26263
6/30/2020,Michigan,40.26265
9/11/2020,Alaska,40.26327
8/29/2020,Michigan,40.26405
10/19/2020,Texas,40.26512
10/22/2020,Texas,40.2653
10/23/2020,West Virginia,40.26695
10/13/2020,Florida,40.26697
10/22/2020,Ohio,40.26753
10/19/2020,Pennsylvania,40.26768
8/30/2020,Iowa,40.26815
10/22/2020,Wisconsin,40.27078
10/21/2020,Georgia,40.27088
8/31/2020,Kansas,40.271879999999996
9/16/2020,Mississippi,40.27255
9/19/2020,Mississippi,40.27323
9/1/2020,New Mexico,40.273720000000004
10/14/2020,New Hampshire,40.27385
9/3/2020,New Mexico,40.27732
10/24/2020,Tennessee,40.27774
8/30/2020,Kentucky,40.27792
10/25/2020,North Carolina,40.27905
10/26/2020,North Carolina,40.27905
9/8/2020,South Carolina,40.27981
8/28/2020,South Carolina,40.280390000000004
9/3/2020,Kansas,40.28085
3/23/2020,Delaware,40.281690000000005
9/12/2020,South Carolina,40.28219
9/6/2020,South Carolina,40.28539
10/25/2020,Pennsylvania,40.285779999999995
10/26/2020,Pennsylvania,40.285779999999995
9/13/2020,South Carolina,40.28621
8/30/2020,Texas,40.28642
9/1/2020,Kansas,40.28772
6/27/2020,Michigan,40.287929999999996
6/28/2020,Michigan,40.287929999999996
10/20/2020,Alabama,40.28945
10/25/2020,Nebraska,40.2902
10/26/2020,Nebraska,40.290259999999996
10/24/2020,South Dakota,40.29037
9/4/2020,South Carolina,40.291109999999996
9/9/2020,South Carolina,40.29169
10/23/2020,Alabama,40.29266
6/26/2020,Michigan,40.29375
10/25/2020,Wyoming,40.29417
10/26/2020,Wyoming,40.29422
8/29/2020,Iowa,40.295759999999994
10/17/2020,Pennsylvania,40.29749
9/5/2020,South Carolina,40.29829
10/26/2020,Wisconsin,40.298320000000004
10/25/2020,Wisconsin,40.298320000000004
9/17/2020,Mississippi,40.298790000000004
9/18/2020,Mississippi,40.29927
10/12/2020,Colorado,40.30093
8/26/2020,South Carolina,40.30166
8/27/2020,South Carolina,40.30173
9/22/2020,Virginia,40.30195
10/15/2020,New Hampshire,40.3022
8/29/2020,Kentucky,40.30274
10/22/2020,Arizona,40.30312
8/30/2020,Kansas,40.30336
10/8/2020,Colorado,40.30363
8/30/2020,New Mexico,40.30471
9/7/2020,South Carolina,40.30502
9/20/2020,Virginia,40.305890000000005
10/16/2020,New Hampshire,40.30643
8/28/2020,Nevada,40.30677
9/22/2020,Alaska,40.30791
10/18/2020,Florida,40.30803
10/19/2020,New Hampshire,40.308659999999996
10/11/2020,Colorado,40.30935
10/23/2020,Wisconsin,40.3097
8/29/2020,Texas,40.31173
9/2/2020,South Carolina,40.31337
9/15/2020,Virginia,40.31682
9/15/2020,South Carolina,40.31766
9/10/2020,South Carolina,40.31883
9/21/2020,Virginia,40.32035
9/14/2020,Alaska,40.3232
10/21/2020,Iowa,40.32563
10/22/2020,Alabama,40.32585
10/23/2020,Texas,40.326229999999995
10/22/2020,Georgia,40.327009999999994
9/25/2020,Alaska,40.32734
8/28/2020,Alaska,40.32801
9/8/2020,Alaska,40.32922
8/26/2020,Nevada,40.32925
8/27/2020,Nevada,40.32934
9/23/2020,Virginia,40.32935
9/17/2020,Virginia,40.32986
8/29/2020,Kansas,40.33104
8/29/2020,New Mexico,40.332
10/24/2020,Nebraska,40.333009999999994
8/28/2020,Indiana,40.33408
10/9/2020,Colorado,40.336059999999996
10/16/2020,Michigan,40.336729999999996
10/16/2020,Georgia,40.33958
9/18/2020,Virginia,40.34006
10/14/2020,Michigan,40.340270000000004
9/4/2020,Alaska,40.34146
10/21/2020,Arkansas,40.34217
9/19/2020,Virginia,40.34218
9/11/2020,Mississippi,40.34237
9/3/2020,South Carolina,40.343059999999994
9/15/2020,Maine,40.34359
9/6/2020,Alaska,40.34367
9/16/2020,Virginia,40.34417
8/31/2020,Pennsylvania,40.34539
10/16/2020,North Carolina,40.34608
10/10/2020,Colorado,40.34683
9/13/2020,Maine,40.34753
10/20/2020,Alaska,40.34762
9/5/2020,Alaska,40.34859
10/14/2020,North Carolina,40.349540000000005
10/24/2020,Wyoming,40.350570000000005
8/26/2020,Alaska,40.350809999999996
8/27/2020,Alaska,40.35089
9/1/2020,South Carolina,40.35094
9/19/2020,Louisiana,40.35208
9/14/2020,Maine,40.35244
9/26/2020,Alaska,40.35304
8/26/2020,Indiana,40.35347
8/27/2020,Indiana,40.353559999999995
8/31/2020,South Carolina,40.35382
9/12/2020,Alaska,40.35472
9/9/2020,Alaska,40.35479
9/16/2020,Louisiana,40.35606
9/2/2020,Alaska,40.35651
10/15/2020,Wisconsin,40.35904
9/13/2020,Alaska,40.35928
10/15/2020,North Carolina,40.3611
9/20/2020,Alaska,40.3621
9/10/2020,Maine,40.362320000000004
9/7/2020,Alaska,40.362320000000004
9/12/2020,Maine,40.363240000000005
9/27/2020,Alaska,40.363479999999996
10/23/2020,Arkansas,40.36792
10/20/2020,Arkansas,40.36926
10/19/2020,Georgia,40.3728
10/15/2020,Michigan,40.37443
8/31/2020,Nevada,40.37703
9/15/2020,Alaska,40.37957
9/18/2020,Louisiana,40.379940000000005
8/30/2020,South Carolina,40.37996
10/22/2020,Iowa,40.3802
9/17/2020,Louisiana,40.38067
9/11/2020,Maine,40.382
10/21/2020,West Virginia,40.3839
10/15/2020,Georgia,40.38478
9/10/2020,Alaska,40.38897
8/28/2020,Ohio,40.391090000000005
10/19/2020,North Carolina,40.39468
9/8/2020,Indiana,40.39497
8/31/2020,Alaska,40.39562
10/16/2020,Wisconsin,40.39566
10/25/2020,North Dakota,40.39699
10/26/2020,North Dakota,40.397009999999995
8/26/2020,National,40.397529999999996
10/19/2020,Wisconsin,40.39761
8/27/2020,National,40.39763
9/1/2020,Indiana,40.3987
9/14/2020,Mississippi,40.39971
9/6/2020,Indiana,40.400009999999995
10/13/2020,Ohio,40.40124
9/2/2020,Indiana,40.40136
10/22/2020,Arkansas,40.40222
10/14/2020,Ohio,40.40253
9/3/2020,Alaska,40.40265
9/4/2020,Indiana,40.40286
10/15/2020,Virginia,40.403059999999996
8/29/2020,South Carolina,40.40481
10/24/2020,Utah,40.4059
10/23/2020,Montana,40.406279999999995
9/1/2020,Alaska,40.406290000000006
10/16/2020,Virginia,40.4069
8/30/2020,Nevada,40.40725
9/5/2020,Indiana,40.4089
10/19/2020,Alabama,40.40902
9/9/2020,Indiana,40.40985
10/19/2020,Arizona,40.4101
10/14/2020,Georgia,40.4106
8/26/2020,Ohio,40.41144
8/27/2020,Ohio,40.4115
10/16/2020,Ohio,40.41212
10/17/2020,New Hampshire,40.4133
8/31/2020,Indiana,40.414770000000004
10/4/2020,Colorado,40.416090000000004
9/11/2020,Louisiana,40.417559999999995
10/3/2020,Colorado,40.41818
10/22/2020,West Virginia,40.41863
9/7/2020,Indiana,40.42047
10/17/2020,Virginia,40.42302
9/8/2020,Mississippi,40.424
10/19/2020,Ohio,40.42491
10/17/2020,North Carolina,40.42532
8/30/2020,Alaska,40.42852
8/28/2020,Mississippi,40.428909999999995
10/23/2020,Kansas,40.42934
10/7/2020,Colorado,40.42941
9/12/2020,Mississippi,40.43165
10/6/2020,Colorado,40.4328
10/22/2020,Kansas,40.43302
10/20/2020,West Virginia,40.43492
8/29/2020,Nevada,40.4352
8/30/2020,Indiana,40.43541
10/20/2020,Iowa,40.43542
10/18/2020,Wisconsin,40.43574
9/13/2020,Mississippi,40.43665
9/20/2020,Mississippi,40.4378
10/5/2020,Colorado,40.43837
10/14/2020,Virginia,40.43918
10/24/2020,Alaska,40.439640000000004
9/6/2020,Mississippi,40.43973
10/17/2020,Georgia,40.44307
10/18/2020,Virginia,40.4431
9/9/2020,Mississippi,40.443490000000004
10/16/2020,Texas,40.44569
10/8/2020,New Hampshire,40.44655
10/16/2020,Arizona,40.448809999999995
10/24/2020,Missouri,40.449740000000006
9/4/2020,Mississippi,40.450140000000005
8/26/2020,Mississippi,40.45114
8/27/2020,Mississippi,40.451229999999995
10/13/2020,Georgia,40.45139
10/15/2020,Arizona,40.45183
10/15/2020,Ohio,40.45369
9/15/2020,Mississippi,40.45374
10/17/2020,Michigan,40.453829999999996
9/3/2020,Indiana,40.45624
8/29/2020,Alaska,40.456309999999995
8/29/2020,Indiana,40.45687
9/7/2020,Mississippi,40.457679999999996
9/5/2020,Mississippi,40.45769
9/8/2020,Oklahoma,40.459790000000005
9/2/2020,Mississippi,40.45988
10/11/2020,New Hampshire,40.46005
10/26/2020,Missouri,40.46405
10/25/2020,Missouri,40.464059999999996
8/31/2020,Ohio,40.467420000000004
9/10/2020,Mississippi,40.467929999999996
8/28/2020,Oklahoma,40.46949
10/18/2020,Pennsylvania,40.47657
9/6/2020,Oklahoma,40.47665
9/9/2020,Colorado,40.47744
10/19/2020,Alaska,40.47831
10/13/2020,North Carolina,40.47987
10/11/2020,Texas,40.48186
10/14/2020,Arizona,40.48251
10/11/2020,Michigan,40.483059999999995
9/14/2020,Louisiana,40.48411
10/2/2020,Kansas,40.48663
10/24/2020,South Carolina,40.48677
9/4/2020,Oklahoma,40.487190000000005
10/13/2020,Michigan,40.490840000000006
8/30/2020,Ohio,40.49147
8/26/2020,Oklahoma,40.49175
8/27/2020,Oklahoma,40.49185
10/14/2020,Texas,40.49282
10/25/2020,Alaska,40.49357
10/26/2020,Alaska,40.49357
9/7/2020,Oklahoma,40.49456
9/5/2020,Oklahoma,40.49483
9/8/2020,Louisiana,40.495979999999996
9/2/2020,Oklahoma,40.49729
10/21/2020,Alaska,40.49756
8/31/2020,Mississippi,40.50156
10/12/2020,New Mexico,40.50253
10/19/2020,Arkansas,40.50294
9/6/2020,Louisiana,40.50318
9/3/2020,Mississippi,40.50377
8/28/2020,Louisiana,40.50476
9/12/2020,Louisiana,40.50743
10/8/2020,New Mexico,40.50785
10/11/2020,Georgia,40.51109
9/13/2020,Louisiana,40.5127
9/4/2020,Louisiana,40.51308
10/11/2020,New Mexico,40.51432
10/13/2020,Wisconsin,40.5148
10/14/2020,Wisconsin,40.51489
8/29/2020,Ohio,40.515159999999995
10/7/2020,New Mexico,40.51677
10/18/2020,New Hampshire,40.517070000000004
9/9/2020,Louisiana,40.517070000000004
9/1/2020,Mississippi,40.51768
10/21/2020,Tennessee,40.51801
9/5/2020,Louisiana,40.520379999999996
9/7/2020,Louisiana,40.52132
9/20/2020,Louisiana,40.522220000000004
10/17/2020,Texas,40.52282
10/18/2020,Georgia,40.524840000000005
10/14/2020,Iowa,40.52657
8/26/2020,Louisiana,40.52668
8/27/2020,Louisiana,40.52678
10/17/2020,Ohio,40.5269
10/20/2020,Tennessee,40.528009999999995
10/15/2020,Texas,40.52872
9/2/2020,Louisiana,40.52884
8/30/2020,Mississippi,40.52924
10/7/2020,New Hampshire,40.53017
10/12/2020,Michigan,40.53159
10/17/2020,Wisconsin,40.532309999999995
8/31/2020,Georgia,40.53453
9/15/2020,Louisiana,40.53781
10/23/2020,Tennessee,40.53867
10/2/2020,New Hampshire,40.539629999999995
8/31/2020,Oklahoma,40.53982
9/3/2020,Oklahoma,40.54103
9/10/2020,Louisiana,40.54323
10/9/2020,New Mexico,40.54329
10/12/2020,New Hampshire,40.547259999999994
9/29/2020,Alaska,40.54821
10/8/2020,Texas,40.54992
8/10/2020,Maine,40.55222
10/10/2020,New Mexico,40.55236
10/6/2020,New Hampshire,40.555679999999995
9/1/2020,Oklahoma,40.55627
10/24/2020,Oklahoma,40.55658
8/29/2020,Mississippi,40.55771
8/31/2020,Louisiana,40.55871
10/19/2020,West Virginia,40.56395
10/24/2020,National,40.56742
10/12/2020,Texas,40.56929
8/30/2020,Oklahoma,40.56973
10/22/2020,Tennessee,40.57002
10/13/2020,Virginia,40.57098
10/18/2020,North Carolina,40.57141
10/22/2020,Montana,40.57186
9/3/2020,Louisiana,40.57399
10/17/2020,Arizona,40.57707
10/13/2020,New Hampshire,40.57798
10/3/2020,New Hampshire,40.5784
10/2/2020,Colorado,40.57912
10/18/2020,Arizona,40.57966
9/1/2020,Louisiana,40.58317
10/22/2020,Alaska,40.58361
10/1/2020,Colorado,40.5841
10/16/2020,West Virginia,40.58521
9/22/2020,Colorado,40.58555
10/3/2020,Texas,40.586929999999995
9/20/2020,Colorado,40.58833
9/29/2020,Colorado,40.58863
10/4/2020,New Hampshire,40.58974
9/28/2020,Colorado,40.592290000000006
9/30/2020,Colorado,40.594609999999996
9/27/2020,Colorado,40.59543
10/14/2020,New Mexico,40.596920000000004
10/12/2020,Georgia,40.59814
9/24/2020,Kansas,40.598240000000004
8/29/2020,Oklahoma,40.59843
10/4/2020,Texas,40.59858
9/26/2020,Colorado,40.599990000000005
10/18/2020,Michigan,40.60181
10/21/2020,Kansas,40.60264
9/21/2020,Colorado,40.60309
10/4/2020,Virginia,40.6035
8/30/2020,Louisiana,40.60515
10/13/2020,Texas,40.60516
10/3/2020,Virginia,40.60519
9/25/2020,Colorado,40.607459999999996
10/13/2020,Arizona,40.608090000000004
9/23/2020,Colorado,40.60823
9/24/2020,Colorado,40.608540000000005
10/12/2020,Virginia,40.609159999999996
10/8/2020,Virginia,40.61145
9/28/2020,Alaska,40.61598
9/29/2020,New Hampshire,40.61737
10/11/2020,Virginia,40.61815
10/18/2020,Texas,40.61842
9/13/2020,Colorado,40.618840000000006
10/7/2020,Virginia,40.6198
10/20/2020,Virginia,40.62167
10/6/2020,Virginia,40.621970000000005
10/15/2020,Iowa,40.6223
10/21/2020,Virginia,40.622690000000006
7/12/2020,Michigan,40.62317
10/20/2020,Nevada,40.62325
10/5/2020,Virginia,40.62331
7/10/2020,Michigan,40.62356
7/2/2020,Michigan,40.62386
7/5/2020,Michigan,40.62408
9/10/2020,Colorado,40.624190000000006
7/4/2020,Michigan,40.62427
7/3/2020,Michigan,40.62428
7/11/2020,Michigan,40.62438
7/6/2020,Michigan,40.62512
7/7/2020,Michigan,40.62514
10/18/2020,Ohio,40.62552
10/19/2020,Virginia,40.62599
7/9/2020,Michigan,40.6279
10/19/2020,Iowa,40.62793
9/12/2020,Colorado,40.62931
10/19/2020,New Mexico,40.62958
7/14/2020,Michigan,40.630309999999994
10/2/2020,Alaska,40.63172
8/29/2020,Louisiana,40.63354
8/6/2020,Maine,40.636790000000005
10/16/2020,Alabama,40.63734
7/8/2020,Michigan,40.63803
7/1/2020,Michigan,40.63957
7/13/2020,Michigan,40.64154
10/2/2020,Virginia,40.64307
10/5/2020,New Hampshire,40.64411
9/29/2020,Virginia,40.644290000000005
10/1/2020,Virginia,40.64439
9/11/2020,Colorado,40.644459999999995
10/9/2020,Virginia,40.645920000000004
9/29/2020,Kansas,40.64674
10/13/2020,New Mexico,40.64768
9/28/2020,Virginia,40.64833
9/30/2020,Virginia,40.649359999999994
9/27/2020,Virginia,40.6507
8/9/2020,Maine,40.65074
9/26/2020,Virginia,40.65084
10/1/2020,New Hampshire,40.65234
8/8/2020,Maine,40.65237
8/7/2020,Maine,40.65237
10/5/2020,Texas,40.65266
10/26/2020,Oklahoma,40.65586
10/25/2020,Oklahoma,40.65587
10/10/2020,Virginia,40.65615
9/25/2020,Virginia,40.658190000000005
9/24/2020,Virginia,40.65913
9/30/2020,Tennessee,40.66758
10/16/2020,Alaska,40.6686
